mol_id,ifp_score,ifp_score_norm,rank,selected
2026-09-18-3war-s0-n100-r4-0045,0.75,0.083333,18,1
2026-09-18-3war-s0-n100-r4-0046,0.0,0.0,63,0
2026-09-18-3war-s0-n100-r4-0047,0.25,0.027778,43,0
2026-09-18-3war-s0-n100-r4-0048,0.25,0.027778,44,0
2026-09-18-3war-s0-n100-r4-0049,0.25,0.027778,45,0
2026-09-18-3war-s0-n100-r4-0050,0.25,0.027778,46,0
2026-09-18-3war-s0-n100-r4-0051,0.0,0.0,64,0
2026-09-18-3war-s0-n100-r4-0052,0.0,0.0,65,0
2026-09-18-3war-s0-n100-r4-0053,0.0,0.0,66,0
2026-09-18-3war-s0-n100-r4-0054,0.0,0.0,67,0
2026-09-18-3war-s0-n100-r4-0055,0.0,0.0,68,0
2026-09-18-3war-s0-n100-r4-0056,0.25,0.027778,47,0
2026-09-18-3war-s0-n100-r4-0057,0.0,0.0,69,0
2026-09-18-3war-s0-n100-r4-0058,0.25,0.027778,48,0
2026-09-18-3war-s0-n100-r4-0059,0.0,0.0,70,0
2026-09-18-3war-s0-n100-r4-0060,0.25,0.027778,49,0
2026-09-18-3war-s0-n100-r4-0061,0.0,0.0,71,0
2026-09-18-3war-s0-n100-r4-0062,0.0,0.0,72,0
2026-09-18-3war-s0-n100-r4-0063,0.0,0.0,73,0
2026-09-18-3war-s0-n100-r4-0064,0.25,0.027778,50,0
2026-09-18-3war-s0-n100-r4-0065,0.0,0.0,74,0
2026-09-18-3war-s0-n100-r4-0066,0.0,0.0,75,0
2026-09-18-3war-s0-n100-r4-0067,0.0,0.0,76,0
2026-09-18-3war-s0-n100-r4-0068,0.0,0.0,77,0
2026-09-18-3war-s0-n100-r4-0069,0.25,0.027778,51,0
2026-09-18-3war-s0-n100-r4-0070,0.25,0.027778,52,0
2026-09-18-3war-s0-n100-r4-0071,0.0,0.0,78,0
2026-09-18-3war-s0-n100-r4-0072,0.0,0.0,79,0
2026-09-18-3war-s0-n100-r4-0073,0.0,0.0,80,0
2026-09-18-3war-s0-n100-r4-0074,0.0,0.0,81,0
2026-09-18-3war-s0-n100-r4-0075,0.0,0.0,82,0
2026-09-18-3war-s0-n100-r4-0076,0.0,0.0,83,0
2026-09-18-3war-s0-n100-r4-0077,0.0,0.0,84,0
2026-09-18-3war-s0-n100-r4-0078,0.25,0.027778,53,0
2026-09-18-3war-s0-n100-r4-0079,0.0,0.0,85,0
2026-09-18-3war-s0-n100-r4-0080,0.0,0.0,86,0
2026-09-18-3war-s0-n100-r4-0081,0.25,0.027778,54,0
2026-09-18-3war-s0-n100-r4-0082,0.25,0.027778,55,0
2026-09-18-3war-s0-n100-r4-0083,0.0,0.0,87,0
2026-09-18-3war-s0-n100-r4-0084,0.0,0.0,88,0
2026-09-18-3war-s0-n100-r4-0085,0.5,0.055556,34,0
2026-09-18-3war-s0-n100-r4-0086,0.0,0.0,89,0
2026-09-18-3war-s0-n100-r4-0087,0.25,0.027778,56,0
2026-09-18-3war-s0-n100-r4-0088,0.0,0.0,90,0
2026-09-18-3war-s0-n100-r4-0089,0.0,0.0,91,0
2026-09-18-3war-s0-n100-r4-0090,0.0,0.0,92,0
2026-09-18-3war-s0-n100-r4-0091,0.0,0.0,93,0
2026-09-18-3war-s0-n100-r4-0092,0.0,0.0,94,0
2026-09-18-3war-s0-n100-r4-0093,0.0,0.0,95,0
2026-09-18-3war-s0-n100-r4-0094,0.0,0.0,96,0
2026-09-18-3war-s0-n100-r4-0095,0.25,0.027778,57,0
2026-09-18-3war-s0-n100-r4-0096,0.25,0.027778,58,0
2026-09-18-3war-s0-n100-r4-0097,0.0,0.0,97,0
