mol_id,ifp_score,ifp_score_norm,rank,selected
2026-09-18-3war-s0-n100-r6-0051,0.0,0.0,67,0
2026-09-18-3war-s0-n100-r6-0052,0.0,0.0,68,0
2026-09-18-3war-s0-n100-r6-0053,0.25,0.027778,54,0
2026-09-18-3war-s0-n100-r6-0054,0.5,0.055556,35,0
2026-09-18-3war-s0-n100-r6-0055,0.0,0.0,69,0
2026-09-18-3war-s0-n100-r6-0056,0.0,0.0,70,0
2026-09-18-3war-s0-n100-r6-0057,0.0,0.0,71,0
2026-09-18-3war-s0-n100-r6-0058,0.5,0.055556,36,0
2026-09-18-3war-s0-n100-r6-0059,0.0,0.0,72,0
2026-09-18-3war-s0-n100-r6-0060,0.0,0.0,73,0
2026-09-18-3war-s0-n100-r6-0061,0.5,0.055556,37,0
2026-09-18-3war-s0-n100-r6-0062,0.0,0.0,74,0
2026-09-18-3war-s0-n100-r6-0063,0.0,0.0,75,0
2026-09-18-3war-s0-n100-r6-0064,0.25,0.027778,55,0
2026-09-18-3war-s0-n100-r6-0065,0.0,0.0,76,0
2026-09-18-3war-s0-n100-r6-0066,0.5,0.055556,38,0
2026-09-18-3war-s0-n100-r6-0067,0.25,0.027778,56,0
2026-09-18-3war-s0-n100-r6-0068,0.0,0.0,77,0
2026-09-18-3war-s0-n100-r6-0069,0.0,0.0,78,0
2026-09-18-3war-s0-n100-r6-0070,0.25,0.027778,57,0
2026-09-18-3war-s0-n100-r6-0071,0.25,0.027778,58,0
2026-09-18-3war-s0-n100-r6-0072,0.0,0.0,79,0
2026-09-18-3war-s0-n100-r6-0073,0.5,0.055556,39,0
2026-09-18-3war-s0-n100-r6-0074,0.0,0.0,80,0
2026-09-18-3war-s0-n100-r6-0075,0.0,0.0,81,0
2026-09-18-3war-s0-n100-r6-0076,0.0,0.0,82,0
2026-09-18-3war-s0-n100-r6-0077,0.0,0.0,83,0
2026-09-18-3war-s0-n100-r6-0078,0.0,0.0,84,0
2026-09-18-3war-s0-n100-r6-0079,0.25,0.027778,59,0
2026-09-18-3war-s0-n100-r6-0080,0.0,0.0,85,0
2026-09-18-3war-s0-n100-r6-0081,0.5,0.055556,40,0
2026-09-18-3war-s0-n100-r6-0082,0.0,0.0,86,0
2026-09-18-3war-s0-n100-r6-0083,0.0,0.0,87,0
2026-09-18-3war-s0-n100-r6-0084,0.0,0.0,88,0
2026-09-18-3war-s0-n100-r6-0085,0.0,0.0,89,0
2026-09-18-3war-s0-n100-r6-0086,0.0,0.0,90,0
2026-09-18-3war-s0-n100-r6-0087,0.5,0.055556,41,0
2026-09-18-3war-s0-n100-r6-0088,0.25,0.027778,60,0
2026-09-18-3war-s0-n100-r6-0089,0.25,0.027778,61,0
2026-09-18-3war-s0-n100-r6-0090,0.0,0.0,91,0
2026-09-18-3war-s0-n100-r6-0091,0.0,0.0,92,0
2026-09-18-3war-s0-n100-r6-0092,0.0,0.0,93,0
2026-09-18-3war-s0-n100-r6-0093,0.0,0.0,94,0
2026-09-18-3war-s0-n100-r6-0094,0.0,0.0,95,0
2026-09-18-3war-s0-n100-r6-0095,0.25,0.027778,62,0
2026-09-18-3war-s0-n100-r6-0096,0.0,0.0,96,0
