mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-24-6tgu-s0-n100-seed1-0072,0.764706,0.764706,0.65,0.65,1,1,0.294118,0.294118,0.0,2.8101,2.8101,353
2026-08-24-6tgu-s0-n100-seed1-0073,0.705882,0.647059,0.666667,0.578947,1,1,0.235294,0.294118,0.6421,2.7918,2.4216,385
2026-08-24-6tgu-s0-n100-seed1-0074,0.764706,0.764706,0.565217,0.565217,1,1,0.294118,0.294118,0.0,2.8376,2.8376,274
2026-08-24-6tgu-s0-n100-seed1-0075,0.647059,0.647059,0.578947,0.578947,1,1,0.294118,0.294118,0.0,2.7717,2.7717,283
2026-08-24-6tgu-s0-n100-seed1-0076,0.705882,0.647059,0.631579,0.611111,1,1,0.235294,0.294118,1.188,2.8235,2.6606,354
2026-08-24-6tgu-s0-n100-seed1-0077,0.882353,0.882353,0.681818,0.714286,1,1,0.235294,0.294118,0.5368,2.5256,2.5537,325
2026-08-24-6tgu-s0-n100-seed1-0078,0.764706,0.764706,0.619048,0.619048,1,1,0.294118,0.294118,0.0,2.9479,2.9479,354
2026-08-24-6tgu-s0-n100-seed1-0080,0.764706,0.764706,0.65,0.619048,1,1,0.235294,0.294118,0.5173,2.7141,2.6542,293
2026-08-24-6tgu-s0-n100-seed1-0081,0.823529,0.823529,0.7,0.7,1,1,0.235294,0.294118,0.479,2.5664,2.8001,310
2026-08-24-6tgu-s0-n100-seed1-0082,0.823529,0.823529,0.5,0.518519,1,1,-9.035942,-3.186507,1.4366,0.1687,1.6501,23
2026-08-24-6tgu-s0-n100-seed1-0083,0.588235,0.588235,0.5,0.5,0,0,0.294118,0.294118,0.0,2.9614,2.9614,448
2026-08-24-6tgu-s0-n100-seed1-0084,0.705882,0.705882,0.571429,0.571429,1,1,0.294118,0.294118,0.0,2.5108,2.5108,287
2026-08-24-6tgu-s0-n100-seed1-0086,0.764706,0.705882,0.65,0.6,1,1,0.235294,0.294118,0.7922,2.9399,2.6135,416
2026-08-24-6tgu-s0-n100-seed1-0087,0.529412,0.588235,0.473684,0.47619,1,1,0.235294,0.294118,0.9505,2.935,2.8172,422
2026-08-24-6tgu-s0-n100-seed1-0088,0.941176,0.941176,0.727273,0.727273,1,1,0.294118,0.294118,0.0,2.4571,2.4571,290
2026-08-24-6tgu-s0-n100-seed1-0089,0.764706,0.705882,0.722222,0.666667,1,1,0.235294,0.294118,0.977,3.0024,2.8266,413
2026-08-24-6tgu-s0-n100-seed1-0090,0.529412,0.529412,0.428571,0.428571,1,1,0.294118,0.294118,0.0,2.8462,2.8462,393
2026-08-24-6tgu-s0-n100-seed1-0091,0.823529,0.705882,0.636364,0.545455,1,1,0.294118,0.352941,1.2927,2.4761,2.5804,205
2026-08-24-6tgu-s0-n100-seed1-0092,0.764706,0.764706,0.65,0.565217,1,1,0.158992,0.294118,0.5928,2.2099,2.7299,274
2026-08-24-6tgu-s0-n100-seed1-0093,0.529412,0.529412,0.5,0.5,0,0,0.235294,0.294118,0.5778,2.9641,2.6691,389
2026-08-24-6tgu-s0-n100-seed1-0094,0.647059,0.647059,0.52381,0.52381,1,1,0.294118,0.294118,0.0,2.8906,2.8906,372
2026-08-24-6tgu-s0-n100-seed1-0095,0.705882,0.705882,0.631579,0.6,1,1,0.235294,0.294118,0.3972,3.1232,2.9039,434
2026-08-24-6tgu-s0-n100-seed1-0096,0.823529,0.823529,0.736842,0.7,1,1,0.235294,0.294118,0.469,2.6868,2.8585,299
2026-08-24-6tgu-s0-n100-seed1-0097,0.941176,0.764706,0.842105,0.65,1,1,0.235294,0.294118,0.8333,2.9596,2.5282,307
2026-08-24-6tgu-s0-n100-seed1-0098,0.764706,0.705882,0.722222,0.6,1,1,0.235294,0.294118,0.7756,2.7887,2.8885,377
2026-08-24-6tgu-s0-n100-seed1-0099,0.823529,0.823529,0.666667,0.666667,1,1,0.294118,0.294118,0.0,2.7253,2.7253,302
2026-08-24-6tgu-s0-n100-seed1-0100,0.764706,0.764706,0.590909,0.590909,1,1,0.294118,0.294118,0.0,2.9781,2.9781,373
