mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-23-6tgu-s0-n100-prep-0057,0.823529,0.941176,0.736842,0.888889,1,1,0.823529,0.941176,0.5418,2.6667,2.6996,262
2026-08-23-6tgu-s0-n100-prep-0058,0.705882,0.823529,0.6,0.7,1,1,0.491078,0.823529,0.6498,2.3676,2.3524,139
2026-08-23-6tgu-s0-n100-prep-0059,0.705882,0.823529,0.705882,0.777778,1,1,0.705882,0.823529,0.6733,3.005,2.7025,264
2026-08-23-6tgu-s0-n100-prep-0060,0.705882,0.823529,0.571429,0.777778,1,1,0.109068,0.823529,1.0311,2.1766,2.707,139
2026-08-23-6tgu-s0-n100-prep-0061,0.764706,0.823529,0.722222,0.823529,1,1,0.764706,0.823529,1.063,2.7871,2.6653,340
2026-08-23-6tgu-s0-n100-prep-0062,0.882353,0.882353,0.75,0.789474,1,1,-0.620867,0.882353,0.9525,1.7487,2.4992,160
2026-08-23-6tgu-s0-n100-prep-0063,0.705882,0.823529,0.631579,0.7,1,1,0.705882,0.823529,0.5396,2.3657,2.7884,257
2026-08-23-6tgu-s0-n100-prep-0064,0.823529,0.823529,0.538462,0.583333,1,1,-1.194455,0.823529,1.0934,1.4452,2.5349,119
2026-08-23-6tgu-s0-n100-prep-0065,0.647059,0.764706,0.578947,0.722222,1,1,0.647059,0.764706,0.907,2.4077,2.659,225
2026-08-23-6tgu-s0-n100-prep-0066,0.647059,0.705882,0.611111,0.705882,1,1,0.647059,0.705882,0.5941,3.0078,2.9079,384
2026-08-23-6tgu-s0-n100-prep-0067,0.764706,0.882353,0.722222,0.833333,1,1,0.764706,0.882353,0.6843,2.4485,2.612,214
2026-08-23-6tgu-s0-n100-prep-0068,0.764706,0.823529,0.764706,0.777778,1,1,0.764706,0.823529,0.911,3.0391,2.6199,348
2026-08-23-6tgu-s0-n100-prep-0069,0.764706,0.882353,0.722222,0.882353,1,1,0.454754,0.882353,0.7842,2.2075,2.4242,182
2026-08-23-6tgu-s0-n100-prep-0070,0.823529,0.823529,0.636364,0.636364,1,1,0.823529,0.823529,0.0,2.782,2.782,255
2026-08-23-6tgu-s0-n100-prep-0071,0.588235,0.823529,0.434783,0.7,1,1,0.300628,0.823529,1.2413,2.2937,2.6663,212
2026-08-23-6tgu-s0-n100-prep-0072,0.588235,0.882353,0.526316,0.882353,1,1,0.588235,0.882353,1.1054,2.7499,2.5886,260
2026-08-23-6tgu-s0-n100-prep-0073,0.470588,0.647059,0.363636,0.647059,1,1,0.470588,0.647059,0.5454,3.0294,2.8477,321
2026-08-23-6tgu-s0-n100-prep-0074,0.705882,0.764706,0.6,0.619048,1,1,0.106724,0.764706,0.8048,2.1754,2.5308,189
2026-08-23-6tgu-s0-n100-prep-0075,0.764706,0.882353,0.65,0.833333,1,1,0.764706,0.882353,0.9856,2.5445,2.4537,194
2026-08-23-6tgu-s0-n100-prep-0076,0.823529,0.941176,0.777778,0.888889,1,1,0.823529,0.941176,0.735,2.472,2.6958,190
2026-08-23-6tgu-s0-n100-prep-0077,0.764706,0.882353,0.541667,0.75,1,1,0.764706,0.882353,0.5909,3.0176,2.6209,262
2026-08-23-6tgu-s0-n100-prep-0078,0.764706,0.882353,0.65,0.789474,1,1,0.764706,0.882353,0.573,2.8065,2.3936,264
2026-08-23-6tgu-s0-n100-prep-0079,0.764706,0.823529,0.684211,0.736842,1,1,0.764706,0.823529,0.656,2.6525,2.6198,234
2026-08-23-6tgu-s0-n100-prep-0080,0.588235,0.705882,0.526316,0.631579,1,1,0.588235,0.705882,0.5273,2.6265,2.8736,342
2026-08-23-6tgu-s0-n100-prep-0081,0.705882,0.823529,0.6,0.736842,1,1,0.705882,0.823529,1.1014,2.8113,2.5474,337
2026-08-23-6tgu-s0-n100-prep-0082,0.764706,0.823529,0.619048,0.666667,1,1,0.764706,0.823529,0.8468,2.3613,2.6351,222
2026-08-23-6tgu-s0-n100-prep-0083,0.764706,0.764706,0.590909,0.52,1,1,-29.961574,-10.150236,1.4353,0.5358,1.3557,11
2026-08-23-6tgu-s0-n100-prep-0084,0.882353,0.882353,0.714286,0.714286,1,1,0.882353,0.882353,0.0,2.4046,2.4046,255
2026-08-23-6tgu-s0-n100-prep-0085,0.764706,0.941176,0.590909,0.8,1,1,0.764706,0.941176,0.8097,2.6393,2.5496,251
2026-08-23-6tgu-s0-n100-prep-0086,0.823529,0.823529,0.7,0.7,1,1,0.823529,0.823529,0.0,2.7602,2.7602,289
2026-08-23-6tgu-s0-n100-prep-0087,0.823529,0.823529,0.666667,0.666667,1,1,0.823529,0.823529,0.0,2.8997,2.8997,247
2026-08-23-6tgu-s0-n100-prep-0088,0.764706,0.882353,0.764706,0.882353,1,1,0.764706,0.882353,0.7129,2.831,2.7415,332
2026-08-23-6tgu-s0-n100-prep-0089,0.764706,0.764706,0.5,0.5,1,1,0.764706,0.764706,0.0,2.5332,2.5332,133
2026-08-23-6tgu-s0-n100-prep-0090,0.705882,0.764706,0.666667,0.764706,1,1,0.705882,0.764706,0.6257,2.8053,2.8288,280
2026-08-23-6tgu-s0-n100-prep-0092,0.823529,0.823529,0.7,0.7,1,1,0.823529,0.823529,0.0,2.7015,2.7015,220
2026-08-23-6tgu-s0-n100-prep-0093,0.705882,0.764706,0.545455,0.619048,1,1,0.705882,0.764706,0.3399,2.8031,2.6604,211
2026-08-23-6tgu-s0-n100-prep-0094,0.705882,0.764706,0.571429,0.590909,1,1,0.705882,0.764706,0.3487,2.7547,2.7223,231
2026-08-23-6tgu-s0-n100-prep-0095,0.705882,0.764706,0.6,0.722222,1,1,0.705882,0.764706,1.1017,2.8707,2.8172,309
2026-08-23-6tgu-s0-n100-prep-0096,0.647059,0.764706,0.578947,0.722222,1,1,0.647059,0.764706,0.4312,2.4261,2.487,247
2026-08-23-6tgu-s0-n100-prep-0097,0.823529,0.823529,0.823529,0.823529,1,1,0.823529,0.823529,0.0,2.8472,2.8472,322
2026-08-23-6tgu-s0-n100-prep-0098,0.647059,0.823529,0.647059,0.777778,1,1,0.647059,0.823529,0.6267,2.9322,3.1829,358
2026-08-23-6tgu-s0-n100-prep-0099,0.588235,0.705882,0.5,0.6,1,1,0.588235,0.705882,0.7515,3.1668,2.8661,355
2026-08-23-6tgu-s0-n100-prep-0100,0.764706,0.764706,0.684211,0.684211,1,1,0.764706,0.764706,0.0,2.7265,2.7265,392
