mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-09-18-3war-s0-n100-refligand-0078,0.727273,1.0,0.571429,0.733333,1,1,0.727273,0.949235,1.1225,2.8294,2.336,337
2026-09-18-3war-s0-n100-refligand-0079,0.727273,0.909091,0.470588,0.625,1,1,0.727273,0.909091,1.1074,3.0178,2.8802,315
2026-09-18-3war-s0-n100-refligand-0080,0.909091,1.0,0.666667,0.846154,1,1,0.909091,1.0,0.372,2.763,2.8299,338
2026-09-18-3war-s0-n100-refligand-0081,0.818182,0.818182,0.818182,0.818182,1,1,0.818182,0.818182,0.0,2.8496,2.8496,403
2026-09-18-3war-s0-n100-refligand-0082,0.909091,0.909091,0.5,0.526316,1,1,0.799678,0.909091,0.4215,2.2562,2.6384,180
2026-09-18-3war-s0-n100-refligand-0083,0.909091,0.818182,0.5,0.428571,1,1,-3.253536,0.548456,1.4356,1.2042,2.2205,50
2026-09-18-3war-s0-n100-refligand-0084,0.727273,0.818182,0.4,0.5625,1,1,0.645663,0.77874,1.3262,2.2368,2.3318,225
2026-09-18-3war-s0-n100-refligand-0085,0.636364,0.727273,0.636364,0.727273,0,1,0.636364,0.727273,0.4597,3.2194,3.1603,429
2026-09-18-3war-s0-n100-refligand-0086,0.636364,0.727273,0.4375,0.444444,0,1,0.636364,0.727273,0.6437,2.8576,2.6434,337
2026-09-18-3war-s0-n100-refligand-0087,0.636364,0.636364,0.333333,0.368421,1,1,0.437846,0.636364,0.5949,2.095,2.4323,194
2026-09-18-3war-s0-n100-refligand-0088,0.727273,0.909091,0.470588,0.625,1,1,0.727273,0.909091,0.5738,2.9545,2.9874,368
2026-09-18-3war-s0-n100-refligand-0089,0.818182,0.818182,0.75,0.75,1,1,0.818182,0.818182,0.0,3.0249,3.0249,392
2026-09-18-3war-s0-n100-refligand-0090,0.909091,0.909091,0.909091,0.909091,1,1,0.909091,0.909091,0.0,3.0714,3.0714,387
2026-09-18-3war-s0-n100-refligand-0091,0.909091,0.909091,0.714286,0.714286,1,1,0.909091,0.909091,0.0,3.1762,3.1762,390
2026-09-18-3war-s0-n100-refligand-0092,0.636364,0.636364,0.411765,0.411765,1,0,0.319675,0.636364,0.739,1.9166,2.6954,278
2026-09-18-3war-s0-n100-refligand-0093,0.727273,0.818182,0.727273,0.818182,1,1,0.727273,0.818182,0.3788,2.9676,3.0186,406
2026-09-18-3war-s0-n100-refligand-0094,0.818182,0.909091,0.818182,0.909091,1,1,0.818182,0.909091,0.5248,2.8831,2.7869,379
2026-09-18-3war-s0-n100-refligand-0095,0.909091,0.909091,0.769231,0.769231,1,1,0.909091,0.909091,0.0,2.9017,2.9017,331
2026-09-18-3war-s0-n100-refligand-0096,0.909091,0.909091,0.666667,0.666667,1,1,0.909091,0.909091,0.0,2.8127,2.8127,313
2026-09-18-3war-s0-n100-refligand-0097,0.727273,0.818182,0.533333,0.6,1,1,0.727273,0.818182,0.5468,2.8934,2.6971,352
2026-09-18-3war-s0-n100-refligand-0098,0.818182,0.909091,0.642857,0.714286,1,1,0.818182,0.909091,0.4519,3.1602,2.9133,376
2026-09-18-3war-s0-n100-refligand-0099,0.727273,0.818182,0.533333,0.642857,1,1,0.727273,0.818182,0.3785,2.6403,2.7793,317
2026-09-18-3war-s0-n100-refligand-0100,0.818182,0.909091,0.642857,0.909091,1,1,0.818182,0.909091,0.5943,3.0726,2.7552,371
