mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-23-6tgu-s0-n100-prep-0058,0.705882,0.823529,0.6,0.7,1,1,0.652181,0.823529,0.5504,2.3676,2.4822,244
2026-08-23-6tgu-s0-n100-prep-0059,0.705882,0.764706,0.705882,0.764706,1,1,0.705882,0.764706,0.4917,3.005,2.6548,382
2026-08-23-6tgu-s0-n100-prep-0060,0.705882,0.823529,0.571429,0.736842,1,1,0.556679,0.823529,1.0946,2.1766,2.5195,244
2026-08-23-6tgu-s0-n100-prep-0061,0.764706,0.823529,0.722222,0.823529,1,1,0.764706,0.823529,1.0231,2.7871,2.8026,339
2026-08-23-6tgu-s0-n100-prep-0062,0.882353,0.882353,0.75,0.789474,1,1,0.506548,0.882353,0.8178,1.7487,2.5064,261
2026-08-23-6tgu-s0-n100-prep-0063,0.705882,0.823529,0.631579,0.736842,1,1,0.705882,0.823529,0.6478,2.3657,2.6956,323
2026-08-23-6tgu-s0-n100-prep-0064,0.823529,0.823529,0.538462,0.666667,1,1,0.319033,0.823529,1.3315,1.4452,2.3557,156
2026-08-23-6tgu-s0-n100-prep-0065,0.647059,0.764706,0.578947,0.722222,1,1,0.647059,0.764706,0.9946,2.4077,2.462,292
2026-08-23-6tgu-s0-n100-prep-0066,0.647059,0.705882,0.611111,0.705882,1,1,0.647059,0.705882,0.8442,3.0078,2.897,412
2026-08-23-6tgu-s0-n100-prep-0067,0.764706,0.882353,0.722222,0.833333,1,1,0.764706,0.882353,0.8828,2.4485,2.807,315
2026-08-23-6tgu-s0-n100-prep-0068,0.764706,0.823529,0.764706,0.823529,1,1,0.764706,0.823529,0.8856,3.0391,3.1422,356
2026-08-23-6tgu-s0-n100-prep-0069,0.764706,0.823529,0.722222,0.666667,1,1,0.687218,0.823529,0.6175,2.2075,2.5162,286
2026-08-23-6tgu-s0-n100-prep-0070,0.823529,0.823529,0.636364,0.636364,1,1,0.823529,0.823529,0.0,2.782,2.782,310
2026-08-23-6tgu-s0-n100-prep-0071,0.588235,0.823529,0.434783,0.736842,1,1,0.516334,0.823529,1.2028,2.2937,2.5747,225
2026-08-23-6tgu-s0-n100-prep-0072,0.588235,0.823529,0.526316,0.736842,1,1,0.588235,0.823529,0.8192,2.7499,2.776,325
2026-08-23-6tgu-s0-n100-prep-0073,0.470588,0.647059,0.363636,0.611111,1,1,0.470588,0.647059,0.8424,3.0294,2.6152,384
2026-08-23-6tgu-s0-n100-prep-0074,0.705882,0.764706,0.6,0.65,1,1,0.556093,0.764706,0.5442,2.1754,2.6096,260
2026-08-23-6tgu-s0-n100-prep-0075,0.764706,0.882353,0.65,0.833333,1,1,0.764706,0.882353,0.9735,2.5445,2.5779,258
2026-08-23-6tgu-s0-n100-prep-0076,0.823529,0.941176,0.777778,0.8,1,1,0.823529,0.941176,0.8506,2.472,2.4842,227
