mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-09-18-3war-s0-n100-refligand-0058,0.727273,0.727273,0.380952,0.380952,1,1,0.181818,0.181818,0.0,2.674,2.674,260
2026-09-18-3war-s0-n100-refligand-0059,0.818182,0.818182,0.642857,0.642857,1,1,0.181818,0.181818,0.0,2.6001,2.6001,390
2026-09-18-3war-s0-n100-refligand-0060,0.727273,0.727273,0.470588,0.444444,1,1,0.114315,0.181818,0.2291,2.34,2.6026,258
2026-09-18-3war-s0-n100-refligand-0061,0.636364,0.636364,0.538462,0.538462,1,1,0.181818,0.181818,0.0,2.7894,2.7894,456
2026-09-18-3war-s0-n100-refligand-0062,0.818182,0.818182,0.529412,0.529412,1,1,0.181818,0.181818,0.0,2.7664,2.7664,306
2026-09-18-3war-s0-n100-refligand-0063,0.818182,0.818182,0.529412,0.529412,1,1,0.181818,0.181818,0.0,2.5163,2.5163,303
2026-09-18-3war-s0-n100-refligand-0064,0.727273,0.727273,0.5,0.533333,1,1,-0.444166,0.181818,1.0381,1.8301,2.336,146
2026-09-18-3war-s0-n100-refligand-0065,0.818182,0.818182,0.6,0.6,1,1,0.181818,0.181818,0.0,2.7765,2.7765,398
2026-09-18-3war-s0-n100-refligand-0066,0.636364,0.636364,0.538462,0.538462,0,0,0.181818,0.181818,0.0,2.7085,2.7085,454
2026-09-18-3war-s0-n100-refligand-0067,0.909091,0.909091,0.555556,0.555556,1,1,0.181818,0.181818,0.0,2.7576,2.7576,286
2026-09-18-3war-s0-n100-refligand-0068,0.727273,0.727273,0.727273,0.727273,1,1,0.181818,0.181818,0.0,2.6714,2.6714,464
2026-09-18-3war-s0-n100-refligand-0069,0.636364,0.636364,0.538462,0.538462,0,0,0.181818,0.181818,0.0,3.0037,3.0037,460
2026-09-18-3war-s0-n100-refligand-0071,0.727273,0.727273,0.615385,0.615385,1,1,0.181818,0.181818,0.0,3.1106,3.1106,494
2026-09-18-3war-s0-n100-refligand-0072,0.727273,0.727273,0.533333,0.5,1,1,0.167434,0.181818,0.5389,2.3337,2.5263,331
2026-09-18-3war-s0-n100-refligand-0073,0.818182,0.818182,0.692308,0.692308,1,1,0.181818,0.181818,0.0,2.973,2.973,466
2026-09-18-3war-s0-n100-refligand-0074,0.727273,0.727273,0.444444,0.444444,1,1,0.181818,0.181818,0.0,2.7671,2.7671,346
2026-09-18-3war-s0-n100-refligand-0076,0.727273,0.727273,0.727273,0.727273,1,1,0.181818,0.181818,0.0,2.878,2.878,542
2026-09-18-3war-s0-n100-refligand-0077,0.909091,0.909091,0.909091,0.909091,1,1,0.181818,0.181818,0.0,3.0247,3.0247,492
2026-09-18-3war-s0-n100-refligand-0078,0.727273,0.727273,0.571429,0.571429,1,1,0.181818,0.181818,0.0,2.8294,2.8294,420
2026-09-18-3war-s0-n100-refligand-0079,0.727273,0.727273,0.470588,0.470588,1,1,0.181818,0.181818,0.0,3.0178,3.0178,292
2026-09-18-3war-s0-n100-refligand-0080,0.909091,0.909091,0.666667,0.666667,1,1,0.181818,0.181818,0.0,2.763,2.763,389
2026-09-18-3war-s0-n100-refligand-0081,0.818182,0.818182,0.818182,0.818182,1,1,0.181818,0.181818,0.0,2.8496,2.8496,535
2026-09-18-3war-s0-n100-refligand-0082,0.909091,0.909091,0.5,0.526316,1,1,0.072406,0.181818,0.3697,2.2562,2.5559,199
2026-09-18-3war-s0-n100-refligand-0083,0.909091,0.727273,0.5,0.421053,1,1,-3.980809,-0.019074,1.4119,1.2042,2.1549,58
2026-09-18-3war-s0-n100-refligand-0084,0.727273,0.727273,0.4,0.4,1,1,0.100208,0.181818,0.3576,2.2368,2.5512,228
2026-09-18-3war-s0-n100-refligand-0085,0.636364,0.636364,0.636364,0.636364,0,0,0.181818,0.181818,0.0,3.2194,3.2194,511
2026-09-18-3war-s0-n100-refligand-0086,0.636364,0.636364,0.4375,0.4375,0,0,0.181818,0.181818,0.0,2.8576,2.8576,393
