mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-09-18-6fnk-s0-n100-0069,0.285714,0.285714,0.142857,0.129032,0,0,1.2314,1.1305,1.151,292
2026-09-18-6fnk-s0-n100-0070,0.357143,0.285714,0.185185,0.148148,0,0,0.7823,1.3152,1.3657,89
2026-09-18-6fnk-s0-n100-0071,0.571429,0.571429,0.32,0.32,1,1,0.0,1.3665,1.3665,136
2026-09-18-6fnk-s0-n100-0072,0.214286,0.214286,0.1,0.09375,1,1,1.2009,0.8539,1.1194,293
2026-09-18-6fnk-s0-n100-0073,0.285714,0.285714,0.166667,0.173913,0,0,1.0607,0.9994,1.204,338
2026-09-18-6fnk-s0-n100-0074,0.285714,0.285714,0.133333,0.133333,1,1,0.0,1.0532,1.0532,382
2026-09-18-6fnk-s0-n100-0075,0.214286,0.214286,0.085714,0.090909,1,1,0.9366,0.7233,0.7566,255
2026-09-18-6fnk-s0-n100-0076,0.285714,0.285714,0.133333,0.125,1,1,0.3138,1.6397,1.7502,122
2026-09-18-6fnk-s0-n100-0077,0.285714,0.285714,0.129032,0.117647,1,1,0.7472,0.9585,1.3159,309
2026-09-18-6fnk-s0-n100-0079,0.428571,0.571429,0.222222,0.266667,1,1,0.934,1.2106,1.3909,280
2026-09-18-6fnk-s0-n100-0080,0.428571,0.428571,0.214286,0.214286,0,0,0.0,1.7709,1.7709,121
2026-09-18-6fnk-s0-n100-0081,0.285714,0.285714,0.153846,0.153846,0,0,0.0,1.2347,1.2347,173
2026-09-18-6fnk-s0-n100-0082,0.214286,0.285714,0.096774,0.125,1,1,0.433,1.7817,1.977,77
2026-09-18-6fnk-s0-n100-0083,0.357143,0.642857,0.15625,0.333333,1,0,1.1967,1.7968,1.8624,101
2026-09-18-6fnk-s0-n100-0084,0.5,0.5,0.225806,0.233333,1,1,0.9518,0.9121,1.131,329
2026-09-18-6fnk-s0-n100-0085,0.357143,0.357143,0.178571,0.178571,1,1,0.0,1.7379,1.7379,140
2026-09-18-6fnk-s0-n100-0086,0.214286,0.214286,0.107143,0.107143,1,1,0.0,1.5995,1.5995,205
2026-09-18-6fnk-s0-n100-0087,0.214286,0.428571,0.115385,0.230769,0,0,0.8238,1.8293,1.9074,97
2026-09-18-6fnk-s0-n100-0088,0.285714,0.285714,0.108108,0.105263,1,1,0.5822,1.2721,1.5687,310
2026-09-18-6fnk-s0-n100-0089,0.285714,0.214286,0.125,0.096774,1,0,1.3021,1.086,1.3361,318
2026-09-18-6fnk-s0-n100-0090,0.285714,0.357143,0.125,0.147059,1,1,0.5567,0.5332,0.931,383
2026-09-18-6fnk-s0-n100-0091,0.428571,0.357143,0.176471,0.131579,1,1,0.4324,1.2063,1.332,240
2026-09-18-6fnk-s0-n100-0092,0.285714,0.285714,0.129032,0.133333,1,1,0.7081,0.7922,0.9085,259
2026-09-18-6fnk-s0-n100-0093,0.285714,0.285714,0.142857,0.137931,0,1,0.8417,0.7704,0.9053,257
2026-09-18-6fnk-s0-n100-0094,0.285714,0.285714,0.137931,0.133333,1,1,1.3898,0.6996,1.3448,380
2026-09-18-6fnk-s0-n100-0095,0.285714,0.285714,0.121212,0.114286,1,1,0.6876,1.561,1.69,199
2026-09-18-6fnk-s0-n100-0096,0.285714,0.214286,0.148148,0.111111,0,0,0.6722,1.6705,1.8086,87
2026-09-18-6fnk-s0-n100-0097,0.285714,0.285714,0.121212,0.117647,0,1,0.5011,1.6343,1.6483,97
2026-09-18-6fnk-s0-n100-0098,0.285714,0.285714,0.129032,0.121212,1,1,1.3582,1.0416,1.1557,286
2026-09-18-6fnk-s0-n100-0099,0.214286,0.214286,0.12,0.115385,1,1,1.4289,1.2364,1.3284,321
2026-09-18-6fnk-s0-n100-0100,0.285714,0.285714,0.142857,0.142857,0,0,0.5622,1.087,1.1955,205
