mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-23-6tgu-s0-n100-prep-0083,0.764706,0.705882,0.590909,0.521739,1,0,-7.387452,-2.264734,1.4979,0.5358,1.4334,25
2026-08-23-6tgu-s0-n100-prep-0084,0.882353,0.882353,0.714286,0.714286,1,1,0.294118,0.294118,0.0,2.4046,2.4046,278
2026-08-23-6tgu-s0-n100-prep-0085,0.764706,0.764706,0.590909,0.590909,1,1,0.294118,0.294118,0.0,2.6393,2.6393,323
2026-08-23-6tgu-s0-n100-prep-0086,0.823529,0.764706,0.7,0.619048,1,1,0.235294,0.294118,0.5531,2.7602,2.4752,298
2026-08-23-6tgu-s0-n100-prep-0087,0.823529,0.764706,0.666667,0.590909,1,1,0.235294,0.294118,0.5177,2.8997,2.6405,317
2026-08-23-6tgu-s0-n100-prep-0088,0.764706,0.647059,0.764706,0.578947,1,1,0.235294,0.27768,1.3671,2.831,2.5171,423
2026-08-23-6tgu-s0-n100-prep-0089,0.764706,0.705882,0.5,0.461538,1,1,0.294118,0.346553,1.3052,2.5332,2.4247,168
2026-08-23-6tgu-s0-n100-prep-0090,0.705882,0.647059,0.666667,0.55,1,1,0.235294,0.294118,0.6481,2.8053,2.5806,344
2026-08-23-6tgu-s0-n100-prep-0092,0.823529,0.823529,0.7,0.7,1,1,0.294118,0.294118,0.0,2.7015,2.7015,336
2026-08-23-6tgu-s0-n100-prep-0093,0.705882,0.705882,0.545455,0.545455,1,1,0.294118,0.294118,0.0,2.8031,2.8031,311
2026-08-23-6tgu-s0-n100-prep-0094,0.705882,0.647059,0.571429,0.478261,1,1,0.235294,0.294118,1.1585,2.7547,2.7006,377
2026-08-23-6tgu-s0-n100-prep-0095,0.705882,0.647059,0.6,0.52381,1,1,0.235294,0.294118,0.437,2.8707,2.9264,412
2026-08-23-6tgu-s0-n100-prep-0096,0.647059,0.647059,0.578947,0.578947,1,1,0.294118,0.294118,0.0,2.4261,2.4261,253
2026-08-23-6tgu-s0-n100-prep-0097,0.823529,0.647059,0.823529,0.578947,1,1,0.235294,0.294118,0.8752,2.8472,2.4683,423
2026-08-23-6tgu-s0-n100-prep-0098,0.647059,0.647059,0.647059,0.578947,1,1,0.235294,0.294118,0.6543,2.9322,2.9324,426
2026-08-23-6tgu-s0-n100-prep-0099,0.588235,0.588235,0.5,0.5,1,1,0.294118,0.294118,0.0,3.1668,3.1668,434
2026-08-23-6tgu-s0-n100-prep-0100,0.764706,0.647059,0.684211,0.578947,1,1,0.235294,0.294118,0.4416,2.7265,2.6425,415
