mol_id,ifp_score,ifp_score_norm,rank,selected
2026-09-18-3war-s0-n100-0067,0.25,0.009615,25,0
2026-09-18-3war-s0-n100-0068,0.0,0.0,78,0
2026-09-18-3war-s0-n100-0069,0.25,0.007576,26,0
2026-09-18-3war-s0-n100-0071,0.0,0.0,79,0
2026-09-18-3war-s0-n100-0072,0.0,0.0,80,0
2026-09-18-3war-s0-n100-0073,0.5,0.038462,8,1
2026-09-18-3war-s0-n100-0074,0.0,0.0,81,0
2026-09-18-3war-s0-n100-0075,0.0,0.0,82,0
2026-09-18-3war-s0-n100-0076,0.0,0.0,83,0
2026-09-18-3war-s0-n100-0077,0.25,0.007812,27,0
2026-09-18-3war-s0-n100-0078,0.0,0.0,84,0
2026-09-18-3war-s0-n100-0079,0.0,0.0,85,0
2026-09-18-3war-s0-n100-0080,0.75,0.019231,1,1
2026-09-18-3war-s0-n100-0082,0.5,0.018519,9,1
2026-09-18-3war-s0-n100-0083,0.0,0.0,86,0
2026-09-18-3war-s0-n100-0084,0.0,0.0,87,0
2026-09-18-3war-s0-n100-0085,0.25,0.01087,28,0
2026-09-18-3war-s0-n100-0086,0.25,0.009615,29,0
2026-09-18-3war-s0-n100-0087,0.0,0.0,88,0
2026-09-18-3war-s0-n100-0088,0.0,0.0,89,0
2026-09-18-3war-s0-n100-0089,0.0,0.0,90,0
2026-09-18-3war-s0-n100-0090,0.25,0.006944,30,0
2026-09-18-3war-s0-n100-0091,0.0,0.0,91,0
2026-09-18-3war-s0-n100-0092,0.0,0.0,92,0
2026-09-18-3war-s0-n100-0093,0.0,0.0,93,0
2026-09-18-3war-s0-n100-0094,0.25,0.009259,31,0
2026-09-18-3war-s0-n100-0095,0.0,0.0,94,0
2026-09-18-3war-s0-n100-0096,0.0,0.0,95,0
2026-09-18-3war-s0-n100-0097,0.25,0.007353,32,0
2026-09-18-3war-s0-n100-0098,0.0,0.0,96,0
2026-09-18-3war-s0-n100-0099,0.0,0.0,97,0
2026-09-18-3war-s0-n100-0100,0.0,0.0,98,0
