mol_id,ifp_score,ifp_score_norm,rank,selected
2026-08-23-6tgu-s0-n100-r7-0076,0.0,0.0,85,0
2026-08-23-6tgu-s0-n100-r7-0077,0.0,0.0,86,0
2026-08-23-6tgu-s0-n100-r7-0078,0.2,0.008696,60,0
2026-08-23-6tgu-s0-n100-r7-0079,0.0,0.0,87,0
2026-08-23-6tgu-s0-n100-r7-0080,0.2,0.008696,61,0
2026-08-23-6tgu-s0-n100-r7-0081,0.2,0.008696,62,0
2026-08-23-6tgu-s0-n100-r7-0082,0.0,0.0,88,0
2026-08-23-6tgu-s0-n100-r7-0083,0.0,0.0,89,0
2026-08-23-6tgu-s0-n100-r7-0084,0.2,0.008696,63,0
2026-08-23-6tgu-s0-n100-r7-0085,0.0,0.0,90,0
2026-08-23-6tgu-s0-n100-r7-0086,0.0,0.0,91,0
2026-08-23-6tgu-s0-n100-r7-0087,0.0,0.0,92,0
2026-08-23-6tgu-s0-n100-r7-0088,0.2,0.008696,64,0
2026-08-23-6tgu-s0-n100-r7-0089,0.0,0.0,93,0
2026-08-23-6tgu-s0-n100-r7-0090,0.0,0.0,94,0
2026-08-23-6tgu-s0-n100-r7-0091,0.2,0.008696,65,0
2026-08-23-6tgu-s0-n100-r7-0092,0.0,0.0,95,0
2026-08-23-6tgu-s0-n100-r7-0093,0.2,0.008696,66,0
2026-08-23-6tgu-s0-n100-r7-0094,0.0,0.0,96,0
2026-08-23-6tgu-s0-n100-r7-0095,0.0,0.0,97,0
2026-08-23-6tgu-s0-n100-r7-0096,0.0,0.0,98,0
2026-08-23-6tgu-s0-n100-r7-0097,0.2,0.008696,67,0
2026-08-23-6tgu-s0-n100-r7-0098,0.0,0.0,99,0
2026-08-23-6tgu-s0-n100-r7-0099,0.2,0.008696,68,0
2026-08-23-6tgu-s0-n100-r7-0100,0.0,0.0,100,0
