mol_id,ifp_score,ifp_score_norm,rank,selected
2026-09-18-3war-s0-n100-r9-0058,0.25,0.027778,51,0
2026-09-18-3war-s0-n100-r9-0059,0.25,0.027778,52,0
2026-09-18-3war-s0-n100-r9-0060,0.25,0.027778,53,0
2026-09-18-3war-s0-n100-r9-0061,0.25,0.027778,54,0
2026-09-18-3war-s0-n100-r9-0062,0.0,0.0,69,0
2026-09-18-3war-s0-n100-r9-0063,0.0,0.0,70,0
2026-09-18-3war-s0-n100-r9-0064,0.25,0.027778,55,0
2026-09-18-3war-s0-n100-r9-0065,0.75,0.083333,18,1
2026-09-18-3war-s0-n100-r9-0066,0.0,0.0,71,0
2026-09-18-3war-s0-n100-r9-0067,0.0,0.0,72,0
2026-09-18-3war-s0-n100-r9-0068,0.0,0.0,73,0
2026-09-18-3war-s0-n100-r9-0069,0.0,0.0,74,0
2026-09-18-3war-s0-n100-r9-0070,0.0,0.0,75,0
2026-09-18-3war-s0-n100-r9-0071,0.0,0.0,76,0
2026-09-18-3war-s0-n100-r9-0072,0.0,0.0,77,0
2026-09-18-3war-s0-n100-r9-0073,0.0,0.0,78,0
2026-09-18-3war-s0-n100-r9-0074,0.0,0.0,79,0
2026-09-18-3war-s0-n100-r9-0075,0.25,0.027778,56,0
2026-09-18-3war-s0-n100-r9-0076,0.0,0.0,80,0
2026-09-18-3war-s0-n100-r9-0077,0.0,0.0,81,0
2026-09-18-3war-s0-n100-r9-0078,0.0,0.0,82,0
2026-09-18-3war-s0-n100-r9-0079,0.0,0.0,83,0
2026-09-18-3war-s0-n100-r9-0080,0.0,0.0,84,0
2026-09-18-3war-s0-n100-r9-0081,0.0,0.0,85,0
2026-09-18-3war-s0-n100-r9-0082,0.25,0.027778,57,0
2026-09-18-3war-s0-n100-r9-0083,0.25,0.027778,58,0
2026-09-18-3war-s0-n100-r9-0084,0.0,0.0,86,0
2026-09-18-3war-s0-n100-r9-0085,0.25,0.027778,59,0
2026-09-18-3war-s0-n100-r9-0086,0.0,0.0,87,0
2026-09-18-3war-s0-n100-r9-0087,0.0,0.0,88,0
2026-09-18-3war-s0-n100-r9-0088,0.0,0.0,89,0
2026-09-18-3war-s0-n100-r9-0089,0.0,0.0,90,0
2026-09-18-3war-s0-n100-r9-0090,0.0,0.0,91,0
2026-09-18-3war-s0-n100-r9-0091,0.0,0.0,92,0
2026-09-18-3war-s0-n100-r9-0092,0.5,0.055556,34,0
2026-09-18-3war-s0-n100-r9-0093,0.0,0.0,93,0
2026-09-18-3war-s0-n100-r9-0094,0.0,0.0,94,0
2026-09-18-3war-s0-n100-r9-0095,0.0,0.0,95,0
2026-09-18-3war-s0-n100-r9-0096,0.0,0.0,96,0
