mol_id,ifp_score,ifp_score_norm,rank,selected
2026-08-23-6tgu-s0-n100-r9-0036,0.2,0.008696,49,0
2026-08-23-6tgu-s0-n100-r9-0037,0.0,0.0,68,0
2026-08-23-6tgu-s0-n100-r9-0038,0.6,0.026087,24,0
2026-08-23-6tgu-s0-n100-r9-0039,0.2,0.008696,50,0
2026-08-23-6tgu-s0-n100-r9-0040,0.8,0.034783,10,1
2026-08-23-6tgu-s0-n100-r9-0041,0.2,0.008696,51,0
2026-08-23-6tgu-s0-n100-r9-0042,0.2,0.008696,52,0
2026-08-23-6tgu-s0-n100-r9-0043,0.0,0.0,69,0
2026-08-23-6tgu-s0-n100-r9-0044,0.0,0.0,70,0
2026-08-23-6tgu-s0-n100-r9-0045,0.0,0.0,71,0
2026-08-23-6tgu-s0-n100-r9-0046,0.4,0.017391,36,0
2026-08-23-6tgu-s0-n100-r9-0047,0.4,0.017391,37,0
2026-08-23-6tgu-s0-n100-r9-0048,0.2,0.008696,53,0
2026-08-23-6tgu-s0-n100-r9-0049,0.0,0.0,72,0
2026-08-23-6tgu-s0-n100-r9-0050,0.4,0.017391,38,0
2026-08-23-6tgu-s0-n100-r9-0051,0.0,0.0,73,0
2026-08-23-6tgu-s0-n100-r9-0052,0.2,0.008696,54,0
2026-08-23-6tgu-s0-n100-r9-0053,0.0,0.0,74,0
2026-08-23-6tgu-s0-n100-r9-0054,0.0,0.0,75,0
2026-08-23-6tgu-s0-n100-r9-0055,0.0,0.0,76,0
2026-08-23-6tgu-s0-n100-r9-0056,0.2,0.008696,55,0
2026-08-23-6tgu-s0-n100-r9-0057,0.0,0.0,77,0
2026-08-23-6tgu-s0-n100-r9-0058,0.4,0.017391,39,0
2026-08-23-6tgu-s0-n100-r9-0059,0.2,0.008696,56,0
2026-08-23-6tgu-s0-n100-r9-0060,0.2,0.008696,57,0
2026-08-23-6tgu-s0-n100-r9-0061,0.2,0.008696,58,0
2026-08-23-6tgu-s0-n100-r9-0062,0.8,0.034783,11,1
2026-08-23-6tgu-s0-n100-r9-0063,0.0,0.0,78,0
2026-08-23-6tgu-s0-n100-r9-0064,0.0,0.0,79,0
2026-08-23-6tgu-s0-n100-r9-0065,0.4,0.017391,40,0
2026-08-23-6tgu-s0-n100-r9-0066,0.0,0.0,80,0
2026-08-23-6tgu-s0-n100-r9-0067,0.0,0.0,81,0
2026-08-23-6tgu-s0-n100-r9-0068,0.0,0.0,82,0
2026-08-23-6tgu-s0-n100-r9-0069,0.2,0.008696,59,0
2026-08-23-6tgu-s0-n100-r9-0070,0.4,0.017391,41,0
2026-08-23-6tgu-s0-n100-r9-0071,0.0,0.0,83,0
2026-08-23-6tgu-s0-n100-r9-0072,0.4,0.017391,42,0
2026-08-23-6tgu-s0-n100-r9-0073,0.0,0.0,84,0
2026-08-23-6tgu-s0-n100-r9-0074,0.2,0.008696,60,0
2026-08-23-6tgu-s0-n100-r9-0075,0.0,0.0,85,0
2026-08-23-6tgu-s0-n100-r9-0076,0.2,0.008696,61,0
2026-08-23-6tgu-s0-n100-r9-0077,0.0,0.0,86,0
2026-08-23-6tgu-s0-n100-r9-0078,0.0,0.0,87,0
2026-08-23-6tgu-s0-n100-r9-0079,0.4,0.017391,43,0
2026-08-23-6tgu-s0-n100-r9-0080,0.0,0.0,88,0
2026-08-23-6tgu-s0-n100-r9-0081,0.2,0.008696,62,0
2026-08-23-6tgu-s0-n100-r9-0082,0.2,0.008696,63,0
2026-08-23-6tgu-s0-n100-r9-0083,0.2,0.008696,64,0
2026-08-23-6tgu-s0-n100-r9-0084,0.4,0.017391,44,0
2026-08-23-6tgu-s0-n100-r9-0085,0.2,0.008696,65,0
2026-08-23-6tgu-s0-n100-r9-0086,0.0,0.0,89,0
2026-08-23-6tgu-s0-n100-r9-0087,0.0,0.0,90,0
2026-08-23-6tgu-s0-n100-r9-0088,0.0,0.0,91,0
2026-08-23-6tgu-s0-n100-r9-0089,0.0,0.0,92,0
2026-08-23-6tgu-s0-n100-r9-0090,0.2,0.008696,66,0
2026-08-23-6tgu-s0-n100-r9-0091,0.0,0.0,93,0
2026-08-23-6tgu-s0-n100-r9-0092,0.0,0.0,94,0
2026-08-23-6tgu-s0-n100-r9-0093,0.0,0.0,95,0
2026-08-23-6tgu-s0-n100-r9-0094,0.0,0.0,96,0
2026-08-23-6tgu-s0-n100-r9-0095,0.0,0.0,97,0
2026-08-23-6tgu-s0-n100-r9-0096,0.4,0.017391,45,0
2026-08-23-6tgu-s0-n100-r9-0097,0.0,0.0,98,0
2026-08-23-6tgu-s0-n100-r9-0098,0.2,0.008696,67,0
2026-08-23-6tgu-s0-n100-r9-0099,0.0,0.0,99,0
2026-08-23-6tgu-s0-n100-r9-0100,0.0,0.0,100,0
